20208:107352,25753,61728,88042,89698,31511,119840,82276,114143,6212
20220:3824,1212,962,43797,61402,49015,44128,1685,101665,226
20233:63756,55654,23149,68883,69200,39269,67921,123012,56779,79678
20234:1,34451,79051,14895,3841,5260,9111,19396,101416,1462
20257:84246,42314,7680,77547,31378,54420,51294,4134,81986,60831
20268:14475,35736,101722,113641,14617,56796,85729,25865,78658,115991
20294:7741,88215,50658,86029,91212,7361,61982,56463,17,119
20299:4402,18180,2906,962,95844,3864,10549,6752,12441,7725
20304:29339,6074,65864,75774,42949,112443,91056,26249,95394,15402
20305:6926,99971,52387,30855,364,24109,49399,21486,29787,27070
20316:13838,110292,361,840,1208,962,52744,43797,2280,61402
20319:19545,14772,30866,88976,108848,116520,25954,108033,64164,109250
20322:14762,94885,1208,431,833,11765,1567,25962,107413,2108
20327:5742,123333,3094,53752,80321,59670,25969,22068,39858,39206
20333:2200,966,1930,5819,5820,91991,2901,13522,22078,2903
20334:6,61121,26194,79321,28632,61458,31945,960,13221,245
20360:2200,1690,245,124,117943,354,114,7163,1685,101665
20378:2200,1690,64978,245,1208,962,43797,61402,49015,44128
20379:1100,1102,69828,23270,2901,1924,3841,1936,59573,22034
20380:3,98573,725,960,13221,37985,115059,36367,1208,2429
20381:13390,39866,17258,97267,74422,32359,34410,34189,115932,16186
20394:11241,53201,2155,38702,28760,7113,60935,102041,49575,54828
20395:2200,483,22070,967,486,102942,490,13523,493,20556
20409:53533,53643,26118,2911,85740,46636,30186,46391,94833,121477
20420:48520,1243,45618,52127,58666,87452,72066,103774,82633,24882
20438:52245,4943,26165,30669,40800,23213,76265,7212,6181,109921
20439:90587,64445,120757,108865,109257,100142,39462,33277,2518,69653
20440:4146,10302,4110,86140,9314,114945,46844,59009,10692,40659
20441:550,2908,34451,99971,79051,960,64978,30855,2429,2200
20443:2200,3860,64978,974,22072,7725,98031,7737,18200,6771
20456:17601,966,6766,8621,974,19421,7725,18187,39781,3842
20463:67433,38583,8129,10752,65904,66995,26206,9314,6901,4609
20465:2200,77635,51917,974,3867,19421,62784,18187,3841,24890
20466:25733,33972,72961,65526,226,1468,6475,4564,15686,4292
20473:2200,19411,51908,4833,84465,66026,54136,18200,3852,33473
20497:22108,1091,48447,6495,15341,17501,71898,79575,175,87034
20498:1100,50718,965,966,6766,3860,117944,974,19421,22072
20507:17067,1931,1450,37867,12432,13521,106661,10180,49253,18919
20512:14108,2908,57270,964,46530,22070,44143,28149,13523,19421
20520:17067,79900,70798,66519,71497,82296,71013,33010,54532,69389
20544:26356,70409,105422,29931,26318,81566,69337,78100,66742,115094
20545:17601,966,6766,30855,974,19421,18187,29787,27070,39781
20546:29741,19288,92940,28632,245,101313,103410,1685,101665,5260
20547:1102,45752,10762,52387,1208,3376,2428,963,2146,6754
20549:2200,48475,1930,44143,19416,13522,1926,3841,3842,1951
20550:30609,96946,13522,19418,1924,3841,3842,19405,3855,15454
20553:101854,486,117943,495,80437,39800,17715,3842,3363,7737
20555:17601,11633,15429,27062,3867,19421,7725,3841,3842,11625
20556:91256,101340,60226,4684,71981,75987,115026,12719,80905,669
20572:9772,11633,3858,84453,974,3867,25966,19421,62784,18187
20582:2200,964,8612,966,967,5821,962,9696,17217,2901
20607:2200,1212,1690,68190,245,1208,1200,3,225,226
20624:12389,363,11633,2546,12559,966,9950,490,19770,107289
20628:1102,99971,1690,726,725,3,36367,100711,30855,6485
20655:2200,483,1102,1451,67001,6,485,2416,13523,10181
20684:4131,108016,24508,64710,481,64978,3589,3376,550,25966
20685:2200,5819,5820,5821,9696,13522,1924,15442,1951,24895
20697:30613,28632,2634,71067,20564,6485,8860,2888,20820,1460
20720:37602,82734,41464,36784,15853,104767,66623,88296,110552,26690
20721:2200,11633,483,3858,55768,962,49015,44128,495,39800
20735:18453,14349,966,9706,1930,4855,7721,13522,9699,6759
20736:3,965,15972,23689,486,2430,56728,1446,491,38283
20752:7415,2153,964,76918,40288,4189,1449,1446,103972,30452
20756:6568,23266,3864,66998,9696,1920,13522,17220,30862,15307
20761:3,1929,5820,9710,30854,15432,13522,3867,7725,13517
20766:2200,11633,3860,962,2901,974,2903,19418,6752,22072
20790:19698,21112,29880,39440,44449,13412,4209,28386,80620,105138
20807:26843,107182,84057,66768,39048,106872,27845,71033,94721,117512
20809:33324,77958,43527,1682,7994,26793,23545,226,61381,40198
20810:654,20556,44736,53255,87317,90126,115968,75615,31128,90198
20812:550,3383,3376,2419,9103,5264,5807,1951,500,7739
20846:13472,32592,4623,101993,75190,36937,57675,6020,28612,26901
20857:29692,9889,26914,83521,99048,6531,31022,21187,62839,56755
20858:8530,70772,8848,3107,101195,46614,52297,236,20352,2880
20872:99412,20625,15838,115337,112896,1744,35305,40,89490,17318
20892:1100,50718,9088,6766,12117,2750,117944,11644,14336,122795
20906:2200,37869,14895,963,1449,34922,51427,1927,51933,54133
20908:2200,964,483,3383,18933,5819,486,2429,2901,7178
20911:1102,22068,35397,966,5819,17229,2900,974,64989,19421
20912:85338,47125,42982,37821,27049,73463,69145,59141,65674,25660
20918:2200,964,6766,966,78501,974,19421,2897,18187,39781
20926:550,2908,960,44427,36367,2428,2748,974,3389,19421
20932:39452,104895,23175,27079,84992,19705,65631,109888,89746,42925
20950:15304,1929,3,9710,23271,30854,33043,13522,3867,73821
20954:62895,83716,101541,34756,9356,65576,29686,1368,38046,63807
20973:3824,483,11633,3858,486,55768,77635,51917,29238,17715
20985:2200,3860,45448,13522,974,6759,22072,971,2893,3842
20990:78182,64173,1451,4550,25727,49517,53145,731,41984,229
21028:2200,64978,962,49015,44128,3389,495,39800,1471,53591
21029:120407,2153,25237,27249,43660,1644,5150,1921,61267,7273
21030:41984,28632,71067,12435,2631,25727,49517,20564,6485,53145
21032:2200,64982,486,33499,93672,100468,2428,2429,12435,974
21033:1102,44427,43040,13523,495,47386,970,3367,5260,15446
21037:78180,113035,5268,594,117,1200,110297,1471,94940,4740
21080:2200,37871,11633,965,966,6766,3858,960,3860,25955
21082:550,73102,116150,24098,53341,3389,95160,22312,378,34315
21084:1102,28155,14346,6759,1927,18455,107154,18200,76564,986
21120:101854,966,486,1920,13522,495,84456,80437,39800,3842
21139:22004,1931,58490,37867,12432,64976,13521,110161,57407,82289
21140:2200,108016,1690,24508,64710,481,245,962,3376,43797
21148:48554,18935,19138,57634,37324,99760,13534,972,53581,7994
21149:2200,37871,15424,64978,25955,7721,974,19421,33489,18187
21151:1102,6766,14336,11644,39800,983,3842,1936,11626,4846
21160:2200,17601,966,14336,11644,10541,983,39781,11621,61716
21164:2200,50718,28632,486,960,14895,2429,117944,119131,3841
21196:62112,121668,26573,27551,89750,63718,24157,33038,94151,117917
21207:1,15424,34451,5818,9088,52387,79051,4848,79595,3864
21220:21403,64982,17227,2904,33499,21527,100468,1451,28624,51905
21246:2200,64978,14895,962,49015,44128,3389,495,39800,1471
21256:52547,91987,58495,6765,966,6766,4855,967,2904,23271
21259:6,28632,61458,960,13221,245,115059,1208,2429,2903
21266:2200,11633,483,3858,55768,962,49015,44128,53591,496
21272:2200,48475,5819,3864,19416,13522,7725,1926,26272,9723
21288:2200,2908,966,6766,47386,39781,11621,61716,17235,985
21317:550,483,11633,5818,3858,4848,55768,79595,3864,3389
21318:1100,17224,967,974,3867,55102,15443,1951,1936,18205
21354:75669,27832,12960,87876,55317,41568,84106,46678,103459,77252
21384:2200,3824,19411,481,1450,51425,51908,43534,55757,18919
21401:8011,2152,23147,44748,4966,3985,92829,20806,16375,17356
21423:42444,16366,50078,116939,19482,27961,80285,83414,63939,100703
21447:62353,13269,28017,104930,13537,53686,43652,533,6872,5555
21448:2200,1690,245,1208,962,43797,61402,49015,44128,6485
21469:2200,64982,11633,966,6766,33499,100468,7725,31938,10541
21476:86157,122790,41591,90104,116831,80361,3282,98032,59051,122987
21505:1100,77957,1453,85896,490,1920,495,1471,496,6239
21514:13630,11632,4406,41629,94761,23271,41618,45988,96415,15442
21518:2200,483,11633,3858,55768,962,49015,44128,495,39800
21531:120507,86876,108453,115008,114902,90163,88868,59857,83722,32193
21542:2200,2908,44143,2901,1923,3867,58483,971,2893,112613
21543:2200,48475,11633,6765,34449,54118,962,963,19416,50711
21551:68737,48623,28196,100977,13050,71500,100084,49056,88379,115290
21570:70969,121136,84602,41469,30066,69878,79695,100301,2007,26120
21585:46523,86633,26854,51232,18933,3599,113989,669,30815,86108
21599:66652,2200,1455,11633,14894,5821,93672,106666,3,67948
21604:2200,964,483,3383,18933,5819,486,2429,2901,7178
21608:2200,37871,483,11633,3858,966,55768,64978,25955,490
21617:18452,2908,14890,1212,20573,28632,49507,3105,35877,735
21631:57987,77804,92058,8285,40749,56390,21939,35689,97074,106896
21633:2200,966,43053,13523,19421,12441,33484,3842,29763,1097
21637:122808,21036,119295,2904,86106,114401,94024,45915,112421,109239
21670:118289,84630,81121,18189,28415,75514,73675,87904,89317,86918
21689:29456,4187,18660,1996,22368,14176,47647,5998,431,64319
21712:61218,2908,50718,1100,11633,3858,1644,55768,15429,15432
21713:2200,483,11633,3858,55768,962,49015,20564,44128,495
21714:822,2904,86910,1208,3107,20567,111265,51427,225,226
21722:2200,1690,962,43797,61402,49015,44128,6485,495,67204
21723:273,64978,71067,3389,20564,103410,57647,1685,101665,1471
21732:61920,8642,18959,57550,96115,88594,95983,95482,33919,28532
21737:44003,88278,481,86636,35880,6210,54529,15981,77961,5264
21745:83445,99342,93252,79531,61747,53508,118774,28555,108022,41247
21763:2200,1690,35190,64978,1208,14895,3107,111266,3389,97730
21774:57070,32087,83766,120754,50267,110396,12802,41458,80149,33504
21787:44427,960,486,2429,3,39800,119131,3842,12429,7737
21794:2200,1930,91991,3,114797,11641,81339,2185,55101,4833
21796:1880,11155,85041,114789,22207,65849,46257,1858,64132,101282
21834:2200,48475,44143,19416,13522,1926,3842,28685,1951,7735
21838:17601,6766,966,960,974,19421,18187,119131,39781,3842
21853:39090,11035,965,486,67948,19421,7725,495,970,493
21868:2200,11633,965,966,6766,962,2901,19418,6752,19421
21869:42461,25716,101433,119401,91039,103292,76051,114338,60226,23102
21908:2200,1690,14895,962,117943,43797,111266,61402,49015,44128
21912:75326,108016,24508,25716,64710,481,28632,101433,1208,3376
21931:1100,28362,486,28702,14314,1205,82769,32044,99287,731
21932:109707,49882,29140,7267,84148,41420,28911,96531,60052,91963
21933:1102,483,53341,66720,45991,3,39937,27070,10541,710
21934:56745,9479,38527,32593,68378,108513,14467,32767,103330,111073
21941:2200,33017,44622,486,245,86638,82984,31940,8623,6759
21943:24394,483,23695,3864,490,1923,18190,12990,18938,1644
21944:2200,82303,13529,5819,7715,17229,8803,15429,5821,1934
21945:60977,72248,100388,20641,121729,59395,4762,82529,69230,28936
21947:1102,483,11633,3858,55768,962,49015,44128,495,39800
21960:95061,7429,70799,105167,104546,38901,67513,39700,75952,6271
21967:14108,2908,482,481,486,44143,107751,1451,2200,17217
21968:1102,495,122795,39800,3842,5260,46551,42802,4846,510
21979:22001,965,966,6766,5819,94152,3867,19421,14336,102870
21993:2200,726,77398,1208,89066,5268,1200,1471,10541,5111
21996:90465,109691,8221,12270,58517,38321,14916,105885,53242,90588
22003:1102,36367,93672,495,970,39800,1471,31412,3842,2403
22012:1913,1450,28155,54122,47660,10541,226,4562,19152,45461
22016:2200,11633,483,3858,55768,962,49015,44128,495,39800
22017:1102,6765,962,6759,13526,54124,29764,9721,103814,1937
22029:44427,486,3589,2903,122795,12680,119651,15686,18915,50697
22030:29102,66718,15906,9088,33864,44270,72985,5162,17709,23503
22036:1102,483,1647,28700,485,8,96959,2416,10181,99011
22037:72159,87432,105216,66518,103453,35023,99551,29065,27549,75212
22060:2200,36911,1930,1099,17228,28149,2901,105732,13523,6759
22080:2750,1455,2427,486,107751,2428,3376,963,3864,1446
22085:550,58494,481,486,93672,1451,6759,3389,495,970
22102:84110,17411,83370,3737,2313,2828,47326,118689,54608,93316
22109:2200,1690,1208,962,43797,61402,49015,44128,20564,224
22111:2200,48475,15424,5819,44143,19416,7721,13522,1926,3841
22116:2200,71770,3867,17220,62784,3841,24890,20367,1937,1100
22124:17601,966,6766,25966,46540,39781,11621,11626,17235,3855
22128:34134,36361,10559,31945,9709,13534,99502,6755,23285,6772
22158:550,50718,64978,486,117943,117944,1100,1471,98031,13507
22164:2200,483,11633,3858,481,55768,486,3376,25955,2416
22165:1100,50718,6765,84453,56723,486,117944,490,6759,12442
22173:2200,37871,40762,24234,3864,972,5810,33491,10541,2893
22176:1100,2908,50718,44143,30855,3864,117944,13523,10544,6754
22184:2200,726,1690,1208,90906,9943,224,17715,225,26179
22198:2200,6766,2903,1923,11644,14336,39800,983,3842,1101
22201:13838,28362,9095,5268,1200,94940,1471,5533,4881,2413
22213:2200,82303,11633,966,1102,2904,25955,36364,65041,6759
22222:1100,50718,960,64978,486,93672,2429,117944,3389,6754
22226:1100,22727,52387,3584,94215,225,9723,3372,3371,19166
22236:17601,964,6766,966,960,34452,6756,28149,114797,13523
22245:44002,74165,28632,2157,245,1693,16501,3867,104354,226
22246:6568,23266,72720,66998,3864,13522,17220,88280,1927,30862
22251:550,33017,12118,965,109976,5819,13534,2429,9696,22733
22262:2200,483,6766,9088,12117,52387,2750,490,66525,11644
22263:1102,64978,962,43797,61402,49015,44128,3389,57647,1685
22280:2200,82303,4400,2204,3867,19421,1924,2897,3841,13512
22286:2200,5819,23270,11641,3867,11644,3,9723,9722,3842
22299:82875,25237,100555,4339,38234,101336,70740,35953,13652,36475
22304:2200,7712,3857,3860,7716,5820,30854,32521,13522,1923
22324:653,90188,49823,9137,1104,83510,52689,31156,58872,37229
22326:23913,15424,87041,960,1923,9699,970,21110,13512,63886
22337:2200,37871,14890,9091,20573,28632,25955,490,35877,20564
22346:2200,11633,483,3858,55768,962,49015,44128,495,39800
22354:8262,7174,44138,7446,244,17464,2631,22733,6484,95579
22363:62696,4906,482,361,27427,11101,51021,684,10692,2354
22366:1102,483,9088,486,93672,15429,117943,15432,91516,1924
22372:6,61458,28632,960,13221,245,115059,1208,2429,53145
22373:1763,11498,2638,361,254,1196,8629,709,60298,74629
22382:1102,71770,11633,483,962,485,2901,16742,5268,2416
22388:61030,119819,30054,108726,27878,56611,72990,45323,20622,39984
22392:85666,7371,85025,76298,26075,75270,67954,113587,71213,78733
22399:550,2153,481,2200,46384,3864,1205,1446,20806,1923
22400:1102,27056,3860,31945,962,61700,5808,119134,13522,6
22401:24227,93511,50388,85979,57959,95270,48408,29791,115429,68525
22418:62150,481,486,10187,39801,1927,101422,10461,500,1462
22426:29829,43847,101782,114323,67529,108595,23320,33041,6411,99683
22427:1102,64978,962,49015,3389,44128,495,39800,1471,53591
22430:9772,84453,77635,51917,12440,12442,35415,66017,2890,61716
22431:6568,9710,11642,13522,2903,40759,7725,1926,1927,18186
22436:1100,2908,50718,61218,117944,495,39800,17715,3842,3363
22459:2200,11633,483,3858,55768,962,49015,44128,495,39800
22464:1102,483,1647,486,485,64573,490,51429,2416,10181
22465:70161,1693,24636,2903,8617,119651,15686,79069,18915,50697
22469:34134,25359,36361,70796,4305,9095,1446,8621,7180,1923
22476:2200,486,64978,90906,3389,495,39800,1471,17715,3842
22477:1102,965,64978,19421,7725,970,3,4837,98031,43008
22479:97610,1273,41236,106745,116974,97201,115562,81301,55974,63135
22483:1100,11633,52868,1930,966,91991,962,3867,1927,3841
22492:1100,964,2908,71770,965,5819,960,2200,13523,17220
22493:99042,85934,2801,22388,70132,60773,106572,59103,48520,58070
22497:52943,99389,49095,29955,38573,52701,28893,85306,90131,18428
22501:1,482,34451,79051,7725,6754,27070,1471,10205,19396
22515:24398,9812,1558,91718,5925,97732,12684,3233,57134,3841
22521:23795,38370,87815,120756,5413,11814,122115,58388,14291,84
22523:2200,11633,483,3858,55768,962,49015,44128,495,39800
22533:117115,23571,53115,61316,94437,92386,46259,117204,16740,118687
22538:17601,7715,5820,47829,23271,13522,3867,44128,13523,1924
22546:1100,50718,965,6766,966,117944,974,17601,18187,970
22568:61218,2908,482,76558,2748,2428,2429,974,19421,495
22574:1375,24236,67212,109015,27069,49996,41854,75002,22978,3849
22575:91133,87225,81735,107956,18679,33924,67141,54087,30087,9240
22579:24640,87449,73102,116150,24098,53341,53145,95160,8617,34315
22580:2200,1930,54119,40764,3864,3867,1925,72728,27041,15442
22581:1100,50718,966,960,486,14895,2429,117944,84456,119131
22583:70513,57768,18511,104183,76465,27777,30096,82159,97746,45658
22586:1102,966,64978,3389,3,39800,36292,3842,2414,98031
22592:106185,960,15429,25955,15432,1924,19421,39800,119131,3842
22603:1102,64978,486,93672,92582,3389,6754,27070,1471,114557
22624:64095,965,31397,23689,486,2430,56728,1446,38283,1471
22639:1102,2908,967,64978,10554,3389,3867,20564,970,1471
22675:4886,25358,9088,966,1931,46535,486,5820,2428,57397
22681:105897,84943,111262,78709,20888,30771,32824,41887,40638,30254
22682:2200,965,967,77635,51917,1923,3867,6759,1926,3841
22685:44427,960,486,64978,14895,2429,13523,3389,10544,119131
22691:1102,2908,11039,40764,20564,495,496,20367,9111,508
22699:2200,11633,483,3858,55768,962,49015,44128,495,39800
22703:2200,28632,93672,1923,2903,12990,495,39800,3842,15984
22706:1102,15161,32884,17839,3233,62251,40504,14726,118961,29226
22711:38736,65250,14314,7180,710,226,5109,718,1462,1460
22741:78182,64173,1451,4550,25727,49517,53145,731,41984,229
22748:2200,2908,726,1690,35190,1208,3107,735,20564,1685
22755:3824,27057,965,11035,56315,14894,1920,1923,19421,122795
22759:44427,28632,481,486,960,3376,2429,2903,25966,119131
22794:3824,965,11035,101436,19421,970,1102,1471,3841,4292
22799:3824,245,1208,962,43797,61402,49015,44128,20564,6485
22800:83941,68945,30468,120005,85165,76421,38776,122025,71364,4436
22806:2200,82303,965,5819,7715,24877,46535,962,12445,47389
22807:2200,21113,8614,3292,88275,18177,2193,6759,1927,10541
22808:15304,5819,5820,960,11637,5808,11640,2901,40757,983
22823:36906,58968,14079,50233,481,31945,1451,3376,40219,67487
22824:3,1929,5819,17229,8803,15429,9710,8,15432,3866
22825:53772,11633,245,59566,960,73760,1471,69723,10537,19039
22835:3,966,960,77635,117943,2429,51917,11641,29238,11644
22844:2200,108599,11633,483,1930,3858,7715,55768,57873,31400
22850:1102,6766,6756,12440,11644,14336,970,39800,18186,983
22851:95246,107703,30579,22117,92161,55352,37925,87049,5794,84634
22862:43288,39563,76518,60347,77125,38690,29359,61115,39330,85021
22863:9774,483,2427,965,89791,99021,5820,2429,11640,1446
22867:1100,50718,483,64978,486,43040,111550,117944,47929,6759
22872:2200,11633,483,3858,55768,962,49015,44128,495,39800
22873:1102,1690,726,6765,100711,11842,1920,13522,6759,6485
22887:1100,50718,28632,486,962,117944,49015,20564,44128,53591
22888:2200,1690,1212,245,1208,1685,101665,273,225,226
22893:31893,109276,52033,28411,71756,3445,30659,96615,48601,1626
22901:55703,78807,19967,12332,61780,105566,69071,77981,94892,61469
22903:2200,1690,726,1208,90906,6485,495,1685,101665,3114
22906:15304,960,5820,2901,6752,983,3848,985,22056,36375
22936:1913,1213,725,28362,32764,14895,9095,254,224,5533
22949:59421,14010,118601,34034,3789,16923,661,55577,3177,104598
22979:98571,4304,23695,14895,91518,495,1102,46551,24394,1462
22983:2200,1690,28632,6485,103410,495,1685,67204,39800,3114
22986:48635,25821,10191,40069,70857,38779,90354,27740,57187,84154
23000:2200,48475,15424,5819,19416,7721,13522,1926,3,9723
23040:9514,26313,62611,33482,79123,120257,14721,62820,98681,61768
23044:56324,78549,104936,63642,109465,51969,71910,12073,78761,74100
23055:44001,11049,73119,30603,1739,7168,18996,55123,98785,103562
23057:1100,2908,960,34134,3867,1927,2888,19404,7740,984
23073:2200,11633,483,3858,55768,962,49015,44128,495,39800
23099:58205,3137,7680,2967,16685,4671,1888,77676,26340,226
23110:103120,66537,14311,59843,28138,22655,69494,11497,177,22435
23111:1644,483,11633,3858,28632,61458,960,13221,245,115059
23112:70161,124,3589,3039,2903,8617,358,357,49633,119651
23113:3597,62798,90072,86262,90260,11249,31083,119048,114968,49872
23114:4884,483,1930,481,962,2428,3376,2429,6756,2416
23127:15304,965,960,5820,2901,983,3848,985,3890,999
23133:2200,1929,13529,5820,9710,1934,30854,15432,3,120539
23183:2200,47921,483,2425,111003,2429,6756,62252,11641,7180
23208:1100,1930,9708,962,2901,12445,3867,6759,970,89237
23221:2200,2908,1690,960,13221,245,115059,2429,735,6485
23229:38974,483,12556,116849,10051,33982,15292,70515,1567,11645
23234:3824,962,43797,54529,61402,49015,90145,44128,27070,20652
23244:273,363,122,1553,245,113225,3039,2903,101313,358
23252:60321,34913,73292,2260,119834,40870,16360,60628,88472,91259
23254:2200,964,67006,5819,11000,3864,13522,6759,19420,18187
23255:7653,34009,26712,41300,33285,4194,53290,94465,31361,43429
23277:120118,118900,35333,51434,120973,61281,95275,21466,31404,32286
23311:31468,7401,72768,24439,30808,37152,83785,79013,8518,35165
23323:109687,15095,72966,71008,2771,3964,67338,31493,85611,77083
23335:1,79900,34451,44139,79051,1451,44608,18919,101416,19396
23340:3,6,33043,73821,9710,30854,15432,103836,13522,50635
23367:26272,6765,6766,1930,967,4855,2904,23271,18455,6756
23382:2200,99971,1690,64978,245,30855,962,43797,61402,49015
23399:117203,101693,77121,29430,110948,113909,78276,108787,43903,7830
23408:1100,1453,85896,490,1920,495,1471,496,79069,6239
23423:2200,964,46530,966,1102,2901,13522,3841,9723,9722
23433:13838,35190,3107,117943,10183,1685,101665,56056,15989,3824
23448:64416,83522,112874,31730,72319,34198,5259,19721,4948,16116
23452:2200,2424,64978,14895,1451,1920,490,3389,12440,3841
23458:8804,9088,2904,64441,3376,20567,546,83258,69833,71332
23464:97833,57996,103070,20991,103261,72946,28505,31756,27598,72175
23465:96703,121104,65957,55135,67218,3254,12325,60374,16966,120390
23498:2988,60045,28155,52270,6210,7840,10181,10410,33012,1804
23508:88644,4547,19524,245,69203,14983,29749,2880,52865,113350
23514:10149,115754,29503,25313,45908,14014,21557,48758,25424,105206
23542:31892,24432,10590,20091,75817,20403,34042,72709,26389,33075
23544:8,64982,33499,486,100468,24235,7046,1923,1089,18938
23548:100329,52267,29364,31900,56743,54738,37182,93668,113092,80298
23549:2200,7712,3857,3860,5820,5821,30854,9696,51907,13522
23569:2,1212,28632,117943,226,2172,9111,4292,500,63632
23587:7211,21094,110430,32680,94429,30046,31973,80433,115296,17135
23595:2200,25957,58494,964,6766,69828,2901,3867,1924,11644
23606:1644,483,11633,3858,28632,61458,960,13221,245,115059
23631:58356,70798,15307,37867,2904,56439,13521,75732,51908,68904
23637:2200,1690,726,1208,90906,9943,495,1685,101665,224
23653:21406,12118,31397,2430,486,3376,26436,3864,7178,12990
23670:12078,32139,85386,8439,45665,115011,68952,33798,63803,12508
23678:1102,1451,495,500,4846,511,7194,60078,1417,22043
23686:1100,50718,2200,960,2429,117944,1102,39800,119131,3842
23692:17601,5821,44128,1924,40756,1927,51909,1951,66984,1936
23699:2750,44621,14349,483,1100,4855,5820,36911,1451,962
23711:33809,76238,61213,53686,84042,63989,46374,38803,17439,32207
23714:9772,11633,483,3858,966,84453,56723,55768,14895,13522
23735:44975,67215,42944,122004,66525,26205,65260,9101,69395,226
23751:109979,7174,726,44138,31397,245,49017,1208,2632,101666
23779:1102,2908,965,45448,974,13522,6759,19421,18187,39800
23785:2200,82303,2908,44143,3867,2897,971,2893,3842,6776
23827:21129,64978,3589,2903,3389,8617,57647,118857,119651,1471
23828:22364,89175,840,33306,1205,3864,294,13881,1991,12990
23847:17067,1931,1450,37867,12432,13521,106661,10180,49253,18919
23865:93214,10844,17388,88542,95862,99941,49283,84267,20892,32507
23872:1103,25957,483,486,69828,8611,6210,2901,1924,26444
23895:2443,13202,110870,108451,32580,72568,105702,49758,115670,107202
23907:121059,33757,53200,13561,87198,32614,14416,48827,53427,25412
23919:15305,482,486,2428,2429,974,2903,19421,18187,10541
23923:17601,28697,48475,5820,46535,61700,57397,13523,3867,1924
23934:17601,965,966,6766,98540,974,19421,12440,18187,33489
23943:2200,964,9088,486,12662,78501,490,1444,3867,20564
23959:101854,11633,483,3858,3,55768,960,2429,13522,84456
23960:6,28632,61458,960,13221,245,115059,1208,2429,119131
23961:73229,90103,77559,109823,81360,66259,32736,39237,109122,45982
23962:14108,2908,965,7715,44143,5820,5821,13522,3867,29784
23963:9618,110292,840,962,52744,43797,2280,61402,13400,49015
23979:41835,20641,24255,120685,32767,100248,67906,97293,58152,87971
23997:13136,70796,5820,3861,9699,3867,1924,17220,3841,11616
24018:13838,110292,110535,101433,840,117943,52744,720,6346,13400
24019:77478,964,94761,23271,74649,41618,45988,96415,88280,15441
24056:93606,32941,18750,60866,41266,69911,49831,4471,73246,51804
24060:2200,1097,5819,3860,28149,2901,974,13523,19421,22072
24061:2200,4853,965,6765,6766,1930,4848,3864,12445,11641
24075:2200,964,483,3383,18933,5819,486,2429,2901,7178
24083:2200,17601,966,3860,11952,14336,11644,19421,22072,18187
24100:1102,483,1647,486,485,64573,490,51429,2416,10181
24129:1644,61121,483,11633,26194,79321,3858,28632,61458,31945
24144:75326,481,120093,2428,17071,1449,963,25966,12990,2893
24146:2200,21112,3858,23266,3864,66998,13522,17220,7725,30862
24155:89586,33017,39928,27277,33134,64849,37737,3374,75503,23030
24157:17962,121935,116450,11522,26865,28222,24349,69056,40862,12560
24158:6,1930,962,6756,11644,4856,17222,3841,15442,8
24162:20714,44930,30121,66518,68398,380,111459,120001,17846,80078
24175:67993,12678,92576,245,1449,1682,7027,25722,731,730
24179:34134,2153,4305,3107,1205,1923,70652,12120,112613,10778
24184:8134,64982,5268,92586,31938,493,23302,48459,44632,2413
24185:1102,960,486,962,25955,2429,49015,2416,44128,495
24199:2200,48475,44143,19416,13522,1926,3842,1951,7735,1936
24206:74966,33243,22930,56955,69962,66647,56382,28173,105978,91199
24210:22002,23266,54119,17607,3867,72728,88280,30862,3841,27041
24219:2200,11633,483,3858,55768,962,49015,44128,495,39800
24236:101854,43040,11641,11644,31936,80437,3367,24890,2414,11623
24248:51199,20575,483,966,5821,962,21524,18190,494,11644
24262:34134,2908,9095,1446,8621,102869,3841,13517,14059,500
24265:2200,7712,3857,5820,3860,30854,51907,13522,13523,1923
24269:2200,11633,483,3858,55768,962,49015,44128,495,39800
24273:117950,108095,29002,85688,59176,104480,48653,64358,28580,120463
24286:2200,6765,965,11633,5820,2905,15429,27062,2901,3867
24309:38469,18935,25359,36361,7718,12990,12120,1468,500,111520
24317:88644,4547,245,69203,52865,10057,710,1539,225,26925
24331:102316,16410,107195,33483,67427,2786,95845,23323,72856,32148
24339:75066,119452,85659,120670,98355,116883,107831,44631,5935,118629
24349:17601,11633,966,6766,3858,962,2901,19418,12440,6752
24397:1102,965,966,974,3,18187,970,84456,88852,3842
24409:17601,966,6766,70796,11637,6756,21098,39781,57376,11621
24413:2200,483,11633,3858,64978,55768,962,49015,44128,3389
24418:2200,48475,967,962,3864,19416,50711,13522,1923,80439
24421:47067,117754,13350,79080,99205,80290,14645,70365,33658,37291
24440:13136,48475,101437,5818,23271,3862,40764,3864,11642,3867
24468:1100,2908,94153,82300,5820,962,40755,22054,983,3842
24473:120161,361,22308,30017,99291,10684,352,117,6097,226
24489:56643,36171,33771,93744,34367,101747,44428,1880,57511,34186
24536:1644,483,11633,3858,28632,61458,960,13221,245,115059
24558:103543,1455,50234,1930,3864,1446,2893,50216,5254,20548
24580:17738,63440,51303,104605,33917,11264,55030,19586,101924,49347
24581:3824,1212,966,2429,2903,20564,495,1200,1685,101665
24591:77657,7401,67481,95084,21645,98925,55474,105795,61222,35403
24617:70161,124,3589,3039,2903,8617,358,357,49633,119651
24618:14109,12118,25359,36361,3864,974,12120,1468,500,111520
